gene,gene_index,mean,var
SPP1,7822,0.006327550245952862,0.018470174697061095
PPM1K,7825,0.4085435685363257,0.6313196971527919
HERC5,7828,0.010405894702191831,0.018663100408448787
NAP1L5,7832,0.4108080769858205,0.7042207090174291
RP11-115D19.1,7839,0.014275103602015433,0.02223576166571066
SNCA,7840,0.9080201962434259,4.148188548013397
PDHA2,7862,9.094818665500724e-06,1.6427342861814563e-05
ADH1B,7881,0.0003876864675129751,0.0005991654026436136
H2AFZ,7891,5.771649721048736,35.90065283793425
DDIT4L,7893,0.040478896147779796,0.06672721719460728
PPP3CA,7896,0.9511209044473121,2.475152637861619
SLC39A8,7900,0.5073678073436186,1.9164160174629292
CENPE,7911,0.0833485911748088,0.15973420055658386
RP11-328K4.1,7912,0.028998528606528448,0.05159084988038059
DKK2,7939,0.046225349224625574,0.10719565211992947
OSTC,7950,2.244428151383773,3.5618892266995923
CFI,7960,0.08024980264599801,0.145983726995877
PITX2,7970,1.9655520148595678,7.586317183543594
C4orf32,7976,0.020477983503917767,0.03347294376752467
